PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Has_Cabin,Title_Encoded,FamilySize,IsAlone,Age_Group_Encoded,Fare_Group_Encoded,Sex_Encoded,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Woman_or_Child,Sex_Pclass,Age_Fare,Title_Pclass,FamilySize_Pclass,High_Fare,Title_Pclass_Match,FamilyType,Age_Category,Fare_Quartile
790,0.0,1,46.0,0,0,79.2,1,1,1,1,3,4,0,1,0,0,1,0,0,1,0,3643.2000000000003,1,1,1,1,0,4,3
791,0.0,3,25.0,0,0,7.75,0,1,1,1,3,1,0,0,1,0,0,0,1,1,0,193.75,3,3,0,0,0,3,0
792,0.0,2,16.0,0,0,26.0,0,1,1,1,2,3,0,0,0,1,0,1,0,1,0,416.0,2,2,0,1,0,2,2
793,0.0,3,22.0,8,2,69.55,0,2,11,0,3,4,1,0,0,1,0,0,1,0,3,1530.1,6,33,1,0,2,3,3
794,0.0,1,42.0,0,0,30.6958,0,1,1,1,3,3,0,1,0,0,1,0,0,1,0,1289.2236,1,1,0,1,0,4,2
795,0.0,3,25.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,197.395,3,3,0,0,0,3,0
796,0.0,2,39.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,507.0,2,2,0,1,0,4,1
797,1.0,1,49.0,0,0,25.9292,1,5,1,1,3,3,1,0,0,1,1,0,0,0,1,1270.5308,5,1,0,0,0,4,2
798,1.0,3,31.0,0,0,8.6833,0,3,1,1,3,2,1,0,0,1,0,0,1,0,3,269.1823,9,3,0,0,0,3,1
799,0.0,3,30.0,0,0,7.2292,0,1,1,1,3,1,0,1,0,0,0,0,1,1,0,216.87599999999998,3,3,0,0,0,3,0
800,0.0,3,30.0,1,1,24.15,0,3,3,0,3,3,1,0,0,1,0,0,1,0,3,724.5,9,9,0,0,1,3,2
801,0.0,2,34.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,442.0,2,2,0,1,0,3,1
802,1.0,2,31.0,1,1,26.25,0,3,3,0,3,3,1,0,0,1,0,1,0,0,2,813.75,6,6,0,0,1,3,2
803,1.0,1,11.0,1,2,120.0,1,4,4,0,1,4,0,0,0,1,1,0,0,1,0,1320.0,4,4,1,0,1,1,3
804,1.0,3,0.42,0,1,8.5167,0,4,2,0,1,2,0,1,0,0,0,0,1,1,0,3.577014,12,6,0,0,1,0,1
805,1.0,3,27.0,0,0,6.975,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,188.325,3,3,0,0,0,3,0
806,0.0,3,31.0,0,0,7.775,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,241.025,3,3,0,0,0,3,0
807,0.0,1,39.0,0,0,0.0,1,1,1,1,3,1,0,0,0,1,1,0,0,1,0,0.0,1,1,0,1,0,4,0
808,0.0,3,18.0,0,0,7.775,0,2,1,1,2,1,1,0,0,1,0,0,1,0,3,139.95000000000002,6,3,0,0,0,2,0
809,0.0,2,39.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,507.0,2,2,0,1,0,4,1
810,1.0,1,33.0,1,0,53.1,1,3,2,0,3,4,1,0,0,1,1,0,0,0,1,1752.3,3,2,1,1,1,3,3
811,0.0,3,26.0,0,0,7.8875,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,205.07500000000002,3,3,0,0,0,3,0
812,0.0,3,39.0,0,0,24.15,0,1,1,1,3,3,0,0,0,1,0,0,1,1,0,941.8499999999999,3,3,0,0,0,4,2
813,0.0,2,35.0,0,0,10.5,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,367.5,2,2,0,1,0,3,1
814,0.0,3,6.0,4,2,31.275,0,2,7,0,1,3,1,0,0,1,0,0,1,1,3,187.64999999999998,6,21,1,0,2,1,3
815,0.0,3,30.5,0,0,8.05,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,245.52500000000003,3,3,0,0,0,3,1
816,0.0,1,42.0,0,0,0.0,1,1,1,1,3,1,0,0,0,1,1,0,0,1,0,0.0,1,1,0,1,0,4,0
817,0.0,3,23.0,0,0,7.925,0,2,1,1,3,2,1,0,0,1,0,0,1,0,3,182.275,6,3,0,0,0,3,1
818,0.0,2,31.0,1,1,37.0042,0,1,3,0,3,4,0,1,0,0,0,1,0,1,0,1147.1301999999998,2,6,1,1,1,3,3
819,0.0,3,43.0,0,0,6.45,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,277.35,3,3,0,0,0,4,0
820,0.0,3,10.0,3,2,27.9,0,4,6,0,1,3,0,0,0,1,0,0,1,1,0,279.0,12,18,0,0,2,1,2
821,1.0,1,52.0,1,1,93.5,1,3,3,0,3,4,1,0,0,1,1,0,0,0,1,4862.0,3,3,1,1,1,4,3
822,1.0,3,27.0,0,0,8.6625,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,233.8875,3,3,0,0,0,3,1
823,0.0,1,38.0,0,0,0.0,0,5,1,1,3,1,0,0,0,1,1,0,0,1,0,0.0,5,1,0,0,0,4,0
824,1.0,3,27.0,0,1,12.475,1,3,2,0,3,2,1,0,0,1,0,0,1,0,3,336.825,9,6,0,0,1,3,1
825,0.0,3,2.0,4,1,39.6875,0,4,6,0,1,4,0,0,0,1,0,0,1,1,0,79.375,12,18,1,0,2,0,3
826,0.0,3,25.0,0,0,6.95,0,1,1,1,3,1,0,0,1,0,0,0,1,1,0,173.75,3,3,0,0,0,3,0
827,0.0,3,25.0,0,0,56.4958,0,1,1,1,3,4,0,0,0,1,0,0,1,1,0,1412.395,3,3,1,0,0,3,3
828,1.0,2,1.0,0,2,37.0042,0,4,3,0,1,4,0,1,0,0,0,1,0,1,0,37.0042,8,6,1,0,1,0,3
829,1.0,3,25.0,0,0,7.75,0,1,1,1,3,1,0,0,1,0,0,0,1,1,0,193.75,3,3,0,0,0,3,0
830,1.0,1,62.0,0,0,80.0,1,3,1,1,4,4,1,0,0,1,1,0,0,0,1,4960.0,3,1,1,1,0,5,3
831,1.0,3,15.0,1,0,14.4542,0,3,2,0,2,2,1,1,0,0,0,0,1,1,3,216.813,9,6,0,0,1,2,1
832,1.0,2,0.83,1,1,18.75,0,4,3,0,1,3,0,0,0,1,0,1,0,1,0,15.5625,8,6,0,0,1,0,2
833,0.0,3,25.0,0,0,7.2292,0,1,1,1,3,1,0,1,0,0,0,0,1,1,0,180.73,3,3,0,0,0,3,0
834,0.0,3,23.0,0,0,7.8542,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,180.64659999999998,3,3,0,0,0,3,0
835,0.0,3,18.0,0,0,8.3,0,1,1,1,2,2,0,0,0,1,0,0,1,1,0,149.4,3,3,0,0,0,2,1
836,1.0,1,39.0,1,1,83.1583,1,2,3,0,3,4,1,1,0,0,1,0,0,0,1,3243.1737,2,3,1,1,1,4,3
837,0.0,3,21.0,0,0,8.6625,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,181.9125,3,3,0,0,0,3,1
838,0.0,3,25.0,0,0,8.05,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,201.25000000000003,3,3,0,0,0,3,1
839,1.0,3,32.0,0,0,56.4958,0,1,1,1,3,4,0,0,0,1,0,0,1,1,0,1807.8656,3,3,1,0,0,3,3
840,1.0,1,42.0,0,0,29.7,1,1,1,1,3,3,0,1,0,0,1,0,0,1,0,1247.3999999999999,1,1,0,1,0,4,2
841,0.0,3,20.0,0,0,7.925,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,158.5,3,3,0,0,0,3,1
842,0.0,2,16.0,0,0,10.5,0,1,1,1,2,2,0,0,0,1,0,1,0,1,0,168.0,2,2,0,1,0,2,1
843,1.0,1,30.0,0,0,31.0,0,2,1,1,3,3,1,1,0,0,1,0,0,0,1,930.0,2,1,0,1,0,3,2
844,0.0,3,34.5,0,0,6.4375,0,1,1,1,3,1,0,1,0,0,0,0,1,1,0,222.09375,3,3,0,0,0,3,0
845,0.0,3,17.0,0,0,8.6625,0,1,1,1,2,2,0,0,0,1,0,0,1,1,0,147.2625,3,3,0,0,0,2,1
846,0.0,3,42.0,0,0,7.55,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,317.09999999999997,3,3,0,0,0,4,0
847,0.0,3,25.0,8,2,69.55,0,1,11,0,3,4,0,0,0,1,0,0,1,1,0,1738.75,3,33,1,0,2,3,3
848,0.0,3,35.0,0,0,7.8958,0,1,1,1,3,1,0,1,0,0,0,0,1,1,0,276.353,3,3,0,0,0,3,0
849,0.0,2,28.0,0,1,33.0,0,5,2,0,3,4,0,0,0,1,0,1,0,1,0,924.0,10,4,1,0,1,3,3
850,1.0,1,36.0,1,0,89.1042,1,3,2,0,3,4,1,1,0,0,1,0,0,0,1,3207.7512,3,2,1,1,1,4,3
851,0.0,3,4.0,4,2,31.275,0,4,7,0,1,3,0,0,0,1,0,0,1,1,0,125.1,12,21,1,0,2,0,3
852,0.0,3,74.0,0,0,7.775,0,1,1,1,4,1,0,0,0,1,0,0,1,1,0,575.35,3,3,0,0,0,5,0
853,0.0,3,9.0,1,1,15.2458,0,2,3,0,1,3,1,1,0,0,0,0,1,1,3,137.2122,6,9,0,0,1,1,2
854,1.0,1,16.0,0,1,39.4,1,2,2,0,2,4,1,0,0,1,1,0,0,1,1,630.4,2,2,1,1,1,2,3
855,0.0,2,44.0,1,0,26.0,0,3,2,0,3,3,1,0,0,1,0,1,0,0,2,1144.0,6,4,0,0,1,4,2
856,1.0,3,18.0,0,1,9.35,0,3,2,0,2,2,1,0,0,1,0,0,1,0,3,168.29999999999998,9,6,0,0,1,2,1
857,1.0,1,45.0,1,1,133.65,0,3,3,0,3,4,1,0,0,1,1,0,0,0,1,6014.25,3,3,1,1,1,4,3
858,1.0,1,51.0,0,0,26.55,1,1,1,1,3,3,0,0,0,1,1,0,0,1,0,1354.05,1,1,0,1,0,4,2
859,1.0,3,24.0,0,3,19.2583,0,3,4,0,3,3,1,1,0,0,0,0,1,0,3,462.19919999999996,9,12,0,0,1,3,2
860,0.0,3,25.0,0,0,7.2292,0,1,1,1,3,1,0,1,0,0,0,0,1,1,0,180.73,3,3,0,0,0,3,0
861,0.0,3,41.0,2,0,14.1083,0,1,3,0,3,2,0,0,0,1,0,0,1,1,0,578.4403,3,9,0,0,1,4,1
862,0.0,2,21.0,1,0,11.5,0,1,2,0,3,2,0,0,0,1,0,1,0,1,0,241.5,2,4,0,1,1,3,1
863,1.0,1,48.0,0,0,25.9292,1,3,1,1,3,3,1,0,0,1,1,0,0,0,1,1244.6016,3,1,0,1,0,4,2
864,0.0,3,22.0,8,2,69.55,0,2,11,0,3,4,1,0,0,1,0,0,1,0,3,1530.1,6,33,1,0,2,3,3
865,0.0,2,24.0,0,0,13.0,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,312.0,2,2,0,1,0,3,1
866,1.0,2,42.0,0,0,13.0,0,3,1,1,3,2,1,0,0,1,0,1,0,0,2,546.0,6,2,0,0,0,4,1
867,1.0,2,27.0,1,0,13.8583,0,2,2,0,3,2,1,1,0,0,0,1,0,0,2,374.1741,4,4,0,1,1,3,1
868,0.0,1,31.0,0,0,50.4958,1,1,1,1,3,4,0,0,0,1,1,0,0,1,0,1565.3698000000002,1,1,1,1,0,3,3
869,0.0,3,25.0,0,0,9.5,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,237.5,3,3,0,0,0,3,1
870,1.0,3,4.0,1,1,11.1333,0,4,3,0,1,2,0,0,0,1,0,0,1,1,0,44.5332,12,9,0,0,1,0,1
871,0.0,3,26.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,205.29080000000002,3,3,0,0,0,3,0
872,1.0,1,47.0,1,1,52.5542,1,3,3,0,3,4,1,0,0,1,1,0,0,0,1,2470.0474,3,3,1,1,1,4,3
873,0.0,1,33.0,0,0,5.0,1,1,1,1,3,1,0,0,0,1,1,0,0,1,0,165.0,1,1,0,1,0,3,0
874,0.0,3,47.0,0,0,9.0,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,423.0,3,3,0,0,0,4,1
875,1.0,2,28.0,1,0,24.0,0,3,2,0,3,3,1,1,0,0,0,1,0,0,2,672.0,6,4,0,0,1,3,2
876,1.0,3,15.0,0,0,7.225,0,2,1,1,2,1,1,1,0,0,0,0,1,1,3,108.375,6,3,0,0,0,2,0
877,0.0,3,20.0,0,0,9.8458,0,1,1,1,3,2,0,0,0,1,0,0,1,1,0,196.916,3,3,0,0,0,3,1
878,0.0,3,19.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,150.02020000000002,3,3,0,0,0,3,0
879,0.0,3,25.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,197.395,3,3,0,0,0,3,0
880,1.0,1,56.0,0,1,83.1583,1,3,2,0,3,4,1,1,0,0,1,0,0,0,1,4656.864799999999,3,2,1,1,1,4,3
881,1.0,2,25.0,0,1,26.0,0,3,2,0,3,3,1,0,0,1,0,1,0,0,2,650.0,6,4,0,0,1,3,2
882,0.0,3,33.0,0,0,7.8958,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,260.5614,3,3,0,0,0,3,0
883,0.0,3,22.0,0,0,10.5167,0,2,1,1,3,2,1,0,0,1,0,0,1,0,3,231.3674,6,3,0,0,0,3,1
884,0.0,2,28.0,0,0,10.5,0,1,1,1,3,2,0,0,0,1,0,1,0,1,0,294.0,2,2,0,1,0,3,1
885,0.0,3,25.0,0,0,7.05,0,1,1,1,3,1,0,0,0,1,0,0,1,1,0,176.25,3,3,0,0,0,3,0
886,0.0,3,39.0,0,5,29.125,0,3,6,0,3,3,1,0,1,0,0,0,1,0,3,1135.875,9,18,0,0,2,4,2
887,0.0,2,27.0,0,0,13.0,0,5,1,1,3,2,0,0,0,1,0,1,0,1,0,351.0,10,2,0,0,0,3,1
888,1.0,1,19.0,0,0,30.0,1,2,1,1,3,3,1,0,0,1,1,0,0,0,1,570.0,2,1,0,1,0,3,2
889,0.0,3,22.0,1,2,23.45,0,2,4,0,3,3,1,0,0,1,0,0,1,0,3,515.9,6,12,0,0,1,3,2
890,1.0,1,26.0,0,0,30.0,1,1,1,1,3,3,0,1,0,0,1,0,0,1,0,780.0,1,1,0,1,0,3,2
891,0.0,3,32.0,0,0,7.75,0,1,1,1,3,1,0,0,1,0,0,0,1,1,0,248.0,3,3,0,0,0,3,0
